time,S1,S2,S3,S4,k1,k2,k3,k4,k5,kavo,comp,comp2
2.626865672,-26.94525179,-14.725543,4,2,1.1,8.12,2.5,3.425211628,2.8,1.000023545,7.626865672,3.425211628
2.63681592,-27.10308156,-14.77573893,4,2,1.1,8.12,2.5,3.451399099,2.8,1.000023545,7.63681592,3.451399099
2.646766169,-27.26162015,-14.82621199,4,2,1.1,8.12,2.5,3.477685577,2.8,1.000023545,7.646766169,3.477685577
2.656716418,-27.42086939,-14.87696237,4,2,1.1,8.12,2.5,3.504071063,2.8,1.000023545,7.656716418,3.504071063
2.666666667,-27.58083112,-14.92799024,4,2,1.1,8.12,2.5,3.530555556,2.8,1.000023545,7.666666667,3.530555556
2.676616915,-27.74150715,-14.97929578,4,2,1.1,8.12,2.5,3.557139056,2.8,1.000023545,7.676616915,3.557139056
2.686567164,-27.90289929,-15.03087916,4,2,1.1,8.12,2.5,3.583821564,2.8,1.000023545,7.686567164,3.583821564
2.696517413,-28.06500938,-15.08274057,4,2,1.1,8.12,2.5,3.610603079,2.8,1.000023545,7.696517413,3.610603079
2.706467662,-28.22783922,-15.13488019,4,2,1.1,8.12,2.5,3.637483602,2.8,1.000023545,7.706467662,3.637483602
2.71641791,-28.39139063,-15.18729823,4,2,1.1,8.12,2.5,3.664463132,2.8,1.000023545,7.71641791,3.664463132
2.726368159,-28.55566542,-15.23999486,4,2,1.1,8.12,2.5,3.69154167,2.8,1.000023545,7.726368159,3.69154167
2.736318408,-28.72066538,-15.29297029,4,2,1.1,8.12,2.5,3.718719215,2.8,1.000023545,7.736318408,3.718719215
2.746268657,-28.88639234,-15.34622472,4,2,1.1,8.12,2.5,3.745995768,2.8,1.000023545,7.746268657,3.745995768
2.756218905,-29.05284808,-15.39975834,4,2,1.1,8.12,2.5,3.773371328,2.8,1.000023545,7.756218905,3.773371328
2.766169154,-29.22003442,-15.45357136,4,2,1.1,8.12,2.5,3.800845895,2.8,1.000023545,7.766169154,3.800845895
2.776119403,-29.38795314,-15.50766399,4,2,1.1,8.12,2.5,3.82841947,2.8,1.000023545,7.776119403,3.82841947
2.786069652,-29.55660604,-15.56203644,4,2,1.1,8.12,2.5,3.856092052,2.8,1.000023545,7.786069652,3.856092052
2.7960199,-29.72599492,-15.61668891,4,2,1.1,8.12,2.5,3.883863642,2.8,1.000023545,7.7960199,3.883863642
2.805970149,-29.89612155,-15.67162163,4,2,1.1,8.12,2.5,3.911734239,2.8,1.000023545,7.805970149,3.911734239
2.815920398,-30.06698774,-15.72683481,4,2,1.1,8.12,2.5,3.939703844,2.8,1.000023545,7.815920398,3.939703844
2.825870647,-30.23859525,-15.78232867,4,2,1.1,8.12,2.5,3.967772456,2.8,1.000023545,7.825870647,3.967772456
2.835820896,-30.41094588,-15.83810343,4,2,1.1,8.12,2.5,3.995940076,2.8,1.000023545,7.835820896,3.995940076
2.845771144,-30.5840414,-15.89415932,4,2,1.1,8.12,2.5,4.024206703,2.8,1.000023545,7.845771144,4.024206703
2.855721393,-30.75788358,-15.95049656,4,2,1.1,8.12,2.5,4.052572337,2.8,1.000023545,7.855721393,4.052572337
2.865671642,-30.93247421,-16.00711537,4,2,1.1,8.12,2.5,4.081036979,2.8,1.000023545,7.865671642,4.081036979
2.875621891,-31.10781503,-16.064016,4,2,1.1,8.12,2.5,4.109600629,2.8,1.000023545,7.875621891,4.109600629
2.885572139,-31.28390784,-16.12119866,4,2,1.1,8.12,2.5,4.138263286,2.8,1.000023545,7.885572139,4.138263286
2.895522388,-31.46075438,-16.1786636,4,2,1.1,8.12,2.5,4.16702495,2.8,1.000023545,7.895522388,4.16702495
2.905472637,-31.63835641,-16.23641105,4,2,1.1,8.12,2.5,4.195885622,2.8,1.000023545,7.905472637,4.195885622
2.915422886,-31.81671571,-16.29444125,4,2,1.1,8.12,2.5,4.224845301,2.8,1.000023545,7.915422886,4.224845301
2.925373134,-31.99583402,-16.35275443,4,2,1.1,8.12,2.5,4.253903988,2.8,1.000023545,7.925373134,4.253903988
2.935323383,-32.17571309,-16.41135084,4,2,1.1,8.12,2.5,4.283061682,2.8,1.000023545,7.935323383,4.283061682
2.945273632,-32.35635468,-16.47023072,4,2,1.1,8.12,2.5,4.312318383,2.8,1.000023545,7.945273632,4.312318383
2.955223881,-32.53776052,-16.52939431,4,2,1.1,8.12,2.5,4.341674092,2.8,1.000023545,7.955223881,4.341674092
2.965174129,-32.71993237,-16.58884186,4,2,1.1,8.12,2.5,4.371128809,2.8,1.000023545,7.965174129,4.371128809
2.975124378,-32.90287197,-16.64857362,4,2,1.1,8.12,2.5,4.400682533,2.8,1.000023545,7.975124378,4.400682533
2.985074627,-33.08658104,-16.70858984,4,2,1.1,8.12,2.5,4.430335264,2.8,1.000023545,7.985074627,4.430335264
2.995024876,-33.27106133,-16.76889076,4,2,1.1,8.12,2.5,4.460087003,2.8,1.000023545,7.995024876,4.460087003
3.004975124,-33.40875617,-18.77105429,4,2,1.1,8.12,0.475,4.014937749,0.475,1.000023545,8.004975124,4.014937749
3.014925373,-33.50063203,-18.72693519,4,2,1.1,8.12,0.475,4.044887503,0.475,1.000023545,8.014925373,4.044887503
3.024875622,-33.59454909,-18.68525036,4,2,1.1,8.12,0.475,4.074936264,0.475,1.000023545,8.024875622,4.074936264
3.034825871,-33.69048388,-18.64593731,4,2,1.1,8.12,0.475,4.105084033,0.475,1.000023545,8.034825871,4.105084033
3.044776119,-33.78841363,-18.6089359,4,2,1.1,8.12,0.475,4.135330809,0.475,1.000023545,8.044776119,4.135330809
3.054726368,-33.88831626,-18.57418823,4,2,1.1,8.12,0.475,4.165676592,0.475,1.000023545,8.054726368,4.165676592
3.064676617,-33.99017037,-18.54163851,4,2,1.1,8.12,0.475,4.196121383,0.475,1.000023545,8.064676617,4.196121383
3.074626866,-34.09395518,-18.51123304,4,2,1.1,8.12,0.475,4.226665182,0.475,1.000023545,8.074626866,4.226665182
3.084577114,-34.19965051,-18.48292006,4,2,1.1,8.12,0.475,4.257307987,0.475,1.000023545,8.084577114,4.257307987
3.094527363,-34.3072368,-18.45664968,4,2,1.1,8.12,0.475,4.288049801,0.475,1.000023545,8.094527363,4.288049801
3.104477612,-34.41669505,-18.4323738,4,2,1.1,8.12,0.475,4.318890622,0.475,1.000023545,8.104477612,4.318890622
3.114427861,-34.52800681,-18.41004606,4,2,1.1,8.12,0.475,4.34983045,0.475,1.000023545,8.114427861,4.34983045
3.124378109,-34.64115415,-18.38962171,4,2,1.1,8.12,0.475,4.380869285,0.475,1.000023545,8.124378109,4.380869285
3.134328358,-34.75611968,-18.37105759,4,2,1.1,8.12,0.475,4.412007129,0.475,1.000023545,8.134328358,4.412007129
3.144278607,-34.87288647,-18.35431204,4,2,1.1,8.12,0.475,4.443243979,0.475,1.000023545,8.144278607,4.443243979
3.154228856,-34.9914381,-18.33934487,4,2,1.1,8.12,0.475,4.474579837,0.475,1.000023545,8.154228856,4.474579837
3.164179104,-35.1117586,-18.32611724,4,2,1.1,8.12,0.475,4.506014703,0.475,1.000023545,8.164179104,4.506014703
3.174129353,-35.23383244,-18.31459165,4,2,1.1,8.12,0.475,4.537548576,0.475,1.000023545,8.174129353,4.537548576
3.184079602,-35.35764454,-18.30473189,4,2,1.1,8.12,0.475,4.569181456,0.475,1.000023545,8.184079602,4.569181456
3.194029851,-35.48318021,-18.29650295,4,2,1.1,8.12,0.475,4.600913344,0.475,1.000023545,8.194029851,4.600913344
3.2039801,-35.61042518,-18.28987101,4,2,1.1,8.12,0.475,4.632744239,0.475,1.000023545,8.2039801,4.632744239
3.213930348,-35.73936558,-18.28480336,4,2,1.1,8.12,0.475,4.664674142,0.475,1.000023545,8.213930348,4.664674142
3.223880597,-35.8699879,-18.28126839,4,2,1.1,8.12,0.475,4.696703052,0.475,1.000023545,8.223880597,4.696703052
3.233830846,-36.00227901,-18.27923551,4,2,1.1,8.12,0.475,4.72883097,0.475,1.000023545,8.233830846,4.72883097
3.243781095,-36.1362261,-18.27867514,4,2,1.1,8.12,0.475,4.761057895,0.475,1.000023545,8.243781095,4.761057895
3.253731343,-36.27181676,-18.27955867,4,2,1.1,8.12,0.475,4.793383827,0.475,1.000023545,8.253731343,4.793383827
3.263681592,-36.40903885,-18.28185838,4,2,1.1,8.12,0.475,4.825808767,0.475,1.000023545,8.263681592,4.825808767
3.273631841,-36.5478806,-18.28554746,4,2,1.1,8.12,0.475,4.858332715,0.475,1.000023545,8.273631841,4.858332715
3.28358209,-36.68833051,-18.29059995,4,2,1.1,8.12,0.475,4.890955669,0.475,1.000023545,8.28358209,4.890955669
3.293532338,-36.83037742,-18.29699071,4,2,1.1,8.12,0.475,4.923677632,0.475,1.000023545,8.293532338,4.923677632
